Date,Open,High,Low,Close,Adj Close,Volume
2015-06-12,23.832199,24.029200,23.792700,23.829800,23.829800,0
2015-06-15,23.965000,24.021500,23.911501,23.967899,23.967899,0
2015-06-16,24.073900,24.142599,24.009199,24.071800,24.071800,0
2015-06-17,24.062901,24.275101,24.059500,24.062799,24.062799,0
2015-06-18,24.179501,24.261299,24.130100,24.171801,24.171801,0
2015-06-19,24.339701,24.363100,24.241899,24.339800,24.339800,0
2015-06-22,24.347601,24.388800,24.182699,24.363501,24.363501,0
2015-06-23,24.280600,24.287201,24.174299,24.285500,24.285500,0
2015-06-24,24.226101,24.332899,24.203501,24.226101,24.226101,0
2015-06-25,24.348499,24.390301,24.276699,24.354401,24.354401,0
2015-06-26,24.386400,24.534901,24.367300,24.386299,24.386299,0
2015-06-29,24.568701,24.691500,24.521299,24.570400,24.570400,0
2015-06-30,24.670601,24.713699,24.612499,24.669500,24.669500,0
2015-07-01,24.635799,24.742100,24.573799,24.638901,24.638901,0
2015-07-02,24.613199,24.725500,24.424200,24.612200,24.612200,0
2015-07-03,24.455200,24.552500,24.429001,24.457199,24.457199,0
2015-07-06,24.564199,24.667601,24.490801,24.559200,24.559200,0
2015-07-07,24.518101,24.522900,24.392799,24.521099,24.521099,0
2015-07-08,24.436701,24.483999,24.250099,24.434000,24.434000,0
2015-07-09,24.340099,24.363001,24.211399,24.342800,24.342800,0
2015-07-10,24.285700,24.434299,24.257500,24.287300,24.287300,0
2015-07-13,24.430901,24.581699,24.392099,24.433100,24.433100,0
2015-07-14,24.352100,24.543200,24.305599,24.356001,24.356001,0
2015-07-15,24.485001,24.638399,24.431499,24.484800,24.484800,0
2015-07-16,24.683001,24.711800,24.575300,24.686199,24.686199,0
2015-07-17,24.704100,24.889799,24.615299,24.704599,24.704599,0
2015-07-20,24.851400,24.924299,24.735300,24.847200,24.847200,0
2015-07-21,24.917200,24.944799,24.807501,24.914200,24.914200,0
2015-07-22,24.900600,25.165300,24.887300,24.900999,24.900999,0
2015-07-23,25.149700,25.196301,24.965200,25.146700,25.146700,0
2015-07-24,25.151199,25.242599,25.088400,25.146999,25.146999,0
2015-07-27,25.220200,25.372000,25.146700,25.216600,25.216600,0
2015-07-28,25.353500,25.409500,25.256399,25.354601,25.354601,0
2015-07-29,25.410101,25.492800,25.297199,25.402901,25.402901,0
2015-07-30,25.393900,25.725500,25.389999,25.396000,25.396000,0
2015-07-31,25.371401,25.392500,24.983000,25.370600,25.370600,0
2015-08-03,25.177700,25.253401,25.083200,25.181999,25.181999,0
2015-08-04,25.215599,25.247000,25.109400,25.218000,25.218000,0
2015-08-05,25.358400,25.589199,25.301800,25.356501,25.356501,0
2015-08-06,25.525999,25.601000,25.330099,25.525299,25.525299,0
2015-08-07,25.317600,25.347000,24.913900,25.318399,25.318399,0
2015-08-10,25.035000,25.177999,25.021700,25.039301,25.039301,0
2015-08-11,25.191401,25.480700,25.188900,25.199301,25.199301,0
2015-08-12,25.409901,25.570299,25.276199,25.407499,25.407499,0
2015-08-13,25.370800,25.559999,25.362200,25.371901,25.371901,0
2015-08-14,25.600599,25.662701,25.526199,25.604700,25.604700,0
2015-08-17,25.655500,25.784300,25.537901,25.657700,25.657700,0
2015-08-18,25.606701,25.856300,25.595100,25.606501,25.606501,0
2015-08-19,25.715500,25.899500,25.679100,25.715500,25.715500,0
2015-08-20,26.033199,26.280100,26.004999,26.031099,26.031099,0
2015-08-21,26.336100,26.570499,26.329000,26.337601,26.337601,0
2015-08-24,26.735500,27.218599,26.686300,26.709700,26.709700,0
2015-08-25,27.054800,27.066401,26.575001,27.050200,27.050200,0
2015-08-26,27.124399,27.152901,26.416100,27.115801,27.115801,0
2015-08-27,26.364700,26.407400,25.891100,26.358200,26.358200,0
2015-08-28,26.011600,26.138800,25.654800,26.007299,26.007299,0
2015-08-31,25.841400,26.055901,25.694300,25.841700,25.841700,0
2015-09-01,25.723801,25.953501,25.723801,25.726801,25.726801,0
2015-09-02,25.942101,25.974300,25.682699,25.943001,25.943001,0
2015-09-03,25.802200,25.883900,25.504601,25.802999,25.802999,0
